#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.481818     0.481818     1            0.777778     4.08696e-17 
0.481818     0.481818     1            0.787879     1.78918e-15 
0.481818     0.481818     1            0.79798      7.03459e-19 
0.481818     0.481818     1            0.808081     2.36182e-22 
0.481818     0.481818     1            0.818182     4.21572e-25 
0.481818     0.481818     1            0.828283     1.80241e-26 
0.481818     0.481818     1            0.838384     9.69373e-27 
0.481818     0.481818     1            0.848485     4.40292e-32 
0.481818     0.481818     1            0.858586     1.63185e-32 
0.481818     0.481818     1            0.868687     1.20842e-32 
0.481818     0.481818     1            0.878788     1.80442e-39 
0.481818     0.481818     1            0.888889     5.25386e-41 
0.481818     0.481818     1            0.89899      1.85882e-37 
0.481818     0.481818     1            0.909091     1.1684e-44  
0.481818     0.481818     1            0.919192     2.8208e-48  
0.481818     0.481818     1            0.929293     1.0777e-44  
0.481818     0.481818     1            0.939394     1.15451e-46 
0.481818     0.481818     1            0.949495     2.54419e-57 
0.481818     0.481818     1            0.959596     1.25236e-64 
0.481818     0.481818     1            0.969697     5.91557e-69 
0.481818     0.481818     1            0.979798     2.64985e-75 
0.481818     0.481818     1            0.989899     1.67366e-73 
0.484848     0.484848     1            0            0.537727    
0.484848     0.484848     1            0.010101     0.503201    
0.484848     0.484848     1            0.020202     0.434509    
0.484848     0.484848     1            0.030303     0.368547    
0.484848     0.484848     1            0.040404     0.275185    
0.484848     0.484848     1            0.0505051    0.189748    
0.484848     0.484848     1            0.0606061    0.121666    
0.484848     0.484848     1            0.0707071    0.068561    
0.484848     0.484848     1            0.0808081    0.0375953   
0.484848     0.484848     1            0.0909091    0.0168983   
0.484848     0.484848     1            0.10101      0.00819933  
0.484848     0.484848     1            0.111111     0.00387349  
0.484848     0.484848     1            0.121212     0.00106473  
0.484848     0.484848     1            0.131313     0.00051654  
0.484848     0.484848     1            0.141414     6.69712e-05 
0.484848     0.484848     1            0.151515     1.97644e-05 
0.484848     0.484848     1            0.161616     1.44225e-05 
0.484848     0.484848     1            0.171717     8.30874e-07 
0.484848     0.484848     1            0.181818     2.78004e-07 
0.484848     0.484848     1            0.191919     2.43569e-07 
0.484848     0.484848     1            0.20202      3.71965e-11 
0.484848     0.484848     1            0.212121     1.47831e-10 
0.484848     0.484848     1            0.222222     4.56347e-14 
0.484848     0.484848     1            0.232323     1.25376e-13 
0.484848     0.484848     1            0.242424     9.92572e-15 
0.484848     0.484848     1            0.252525     2.98474e-13 
0.484848     0.484848     1            0.262626     8.26593e-16 
0.484848     0.484848     1            0.272727     2.34986e-10 
0.484848     0.484848     1            0.282828     8.98884e-11 
0.484848     0.484848     1            0.292929     5.68416e-05 
0.484848     0.484848     1            0.30303      1.13865e-07 
0.484848     0.484848     1            0.313131     1.68938e-06 
0.484848     0.484848     1            0.323232     3.28758e-07 
0.484848     0.484848     1            0.333333     6.41758e-06 
0.484848     0.484848     1            0.343434     2.06956e-05 
0.484848     0.484848     1            0.353535     0.000360601 
0.484848     0.484848     1            0.363636     0.000680032 
0.484848     0.484848     1            0.373737     0.00203739  
0.484848     0.484848     1            0.383838     0.00178988  
0.484848     0.484848     1            0.393939     0.00348338  
0.484848     0.484848     1            0.40404      0.00932984  
0.484848     0.484848     1            0.414141     0.0147746   
0.484848     0.484848     1            0.424242     0.0224279   
0.484848     0.484848     1            0.434343     0.0291167   
0.484848     0.484848     1            0.444444     0.0464977   
0.484848     0.484848     1            0.454545     0.0781368   
0.484848     0.484848     1            0.464646     0.109929    
0.484848     0.484848     1            0.474747     0.148416    
0.484848     0.484848     1            0.484848     0.226884    
0.484848     0.484848     1            0.494949     0.274642    
0.484848     0.484848     1            0.505051     0.345343    
0.484848     0.484848     1            0.515152     0.39275     
0.484848     0.484848     1            0.525253     0.424697    
0.484848     0.484848     1            0.535354     0.42217     
0.484848     0.484848     1            0.545455     0.381999    
0.484848     0.484848     1            0.555556     0.349452    
0.484848     0.484848     1            0.565657     0.259647    
0.484848     0.484848     1            0.575758     0.206532    
0.484848     0.484848     1            0.585859     0.131728    
0.484848     0.484848     1            0.59596      0.0889956   
0.484848     0.484848     1            0.606061     0.0536254   
0.484848     0.484848     1            0.616162     0.0288729   
0.484848     0.484848     1            0.626263     0.0129965   
0.484848     0.484848     1            0.636364     0.00836699  
0.484848     0.484848     1            0.646465     0.00312788  
0.484848     0.484848     1            0.656566     0.00118001  
0.484848     0.484848     1            0.666667     0.000642191 
0.484848     0.484848     1            0.676768     0.000339525 
0.484848     0.484848     1            0.686869     0.000101408 
0.484848     0.484848     1            0.69697      2.62415e-05 
0.484848     0.484848     1            0.707071     2.16323e-07 
0.484848     0.484848     1            0.717172     7.41434e-08 
0.484848     0.484848     1            0.727273     4.00995e-08 
0.484848     0.484848     1            0.737374     2.86002e-09 
0.484848     0.484848     1            0.747475     3.65983e-13 
0.484848     0.484848     1            0.757576     5.50609e-09 
0.484848     0.484848     1            0.767677     8.4344e-12  
0.484848     0.484848     1            0.777778     8.91536e-12 
0.484848     0.484848     1            0.787879     5.24013e-17 
0.484848     0.484848     1            0.79798      1.78982e-19 
0.484848     0.484848     1            0.808081     6.17942e-19 
0.484848     0.484848     1            0.818182     6.89087e-21 
0.484848     0.484848     1            0.828283     3.95791e-23 
0.484848     0.484848     1            0.838384     3.5908e-26  
0.484848     0.484848     1            0.848485     1.39814e-23 
0.484848     0.484848     1            0.858586     2.56611e-27 
0.484848     0.484848     1            0.868687     1.42831e-36 
0.484848     0.484848     1            0.878788     2.35022e-35 
0.484848     0.484848     1            0.888889     2.81456e-29 
0.484848     0.484848     1            0.89899      2.29952e-41 
0.484848     0.484848     1            0.909091     1.17405e-45 
0.484848     0.484848     1            0.919192     5.31131e-44 
0.484848     0.484848     1            0.929293     4.91805e-49 
0.484848     0.484848     1            0.939394     1.03668e-52 
0.484848     0.484848     1            0.949495     1.26324e-58 
0.484848     0.484848     1            0.959596     3.33264e-62 
0.484848     0.484848     1            0.969697     6.28827e-59 
0.484848     0.484848     1            0.979798     1.55243e-64 
0.484848     0.484848     1            0.989899     6.08625e-72 
0.487879     0.487879     1            0            0.540715    
0.487879     0.487879     1            0.010101     0.507969    
0.487879     0.487879     1            0.020202     0.452829    
0.487879     0.487879     1            0.030303     0.3445      
0.487879     0.487879     1            0.040404     0.270704    
0.487879     0.487879     1            0.0505051    0.195703    
0.487879     0.487879     1            0.0606061    0.126137    
0.487879     0.487879     1            0.0707071    0.0820275   
0.487879     0.487879     1            0.0808081    0.0371789   
0.487879     0.487879     1            0.0909091    0.0220215   
0.487879     0.487879     1            0.10101      0.00996036  
0.487879     0.487879     1            0.111111     0.00310721  
0.487879     0.487879     1            0.121212     0.00221604  
0.487879     0.487879     1            0.131313     0.00157702  
0.487879     0.487879     1            0.141414     9.20514e-05 
0.487879     0.487879     1            0.151515     8.45095e-05 
0.487879     0.487879     1            0.161616     0.000326288 
0.487879     0.487879     1            0.171717     1.50349e-07 
0.487879     0.487879     1            0.181818     8.72967e-09 
0.487879     0.487879     1            0.191919     1.22448e-08 
0.487879     0.487879     1            0.20202      3.31366e-10 
0.487879     0.487879     1            0.212121     1.16e-12    
0.487879     0.487879     1            0.222222     8.29591e-13 
0.487879     0.487879     1            0.232323     6.19793e-15 
0.487879     0.487879     1            0.242424     1.79958e-15 
0.487879     0.487879     1            0.252525     4.79443e-15 
0.487879     0.487879     1            0.262626     1.15216e-14 
0.487879     0.487879     1            0.272727     1.68657e-13 
0.487879     0.487879     1            0.282828     1.36736e-11 
0.487879     0.487879     1            0.292929     5.38153e-08 
0.487879     0.487879     1            0.30303      4.93353e-06 
0.487879     0.487879     1            0.313131     3.35365e-09 
0.487879     0.487879     1            0.323232     2.13605e-06 
0.487879     0.487879     1            0.333333     3.84556e-05 
0.487879     0.487879     1            0.343434     5.43376e-05 
0.487879     0.487879     1            0.353535     3.33702e-05 
0.487879     0.487879     1            0.363636     0.000665832 
0.487879     0.487879     1            0.373737     0.000811349 
0.487879     0.487879     1            0.383838     0.00228303  
0.487879     0.487879     1            0.393939     0.00337441  
0.487879     0.487879     1            0.40404      0.00698315  
0.487879     0.487879     1            0.414141     0.0116244   
0.487879     0.487879     1            0.424242     0.0181296   
0.487879     0.487879     1            0.434343     0.0224483   
0.487879     0.487879     1            0.444444     0.0491595   
0.487879     0.487879     1            0.454545     0.0777589   
0.487879     0.487879     1            0.464646     0.109477    
0.487879     0.487879     1            0.474747     0.174006    
0.487879     0.487879     1            0.484848     0.215607    
0.487879     0.487879     1            0.494949     0.284362    
0.487879     0.487879     1            0.505051     0.335921    
0.487879     0.487879     1            0.515152     0.397905    
0.487879     0.487879     1            0.525253     0.432793    
0.487879     0.487879     1            0.535354     0.419027    
0.487879     0.487879     1            0.545455     0.404473    
0.487879     0.487879     1            0.555556     0.335346    
0.487879     0.487879     1            0.565657     0.278858    
0.487879     0.487879     1            0.575758     0.200492    
0.487879     0.487879     1            0.585859     0.127178    
0.487879     0.487879     1            0.59596      0.0902262   
0.487879     0.487879     1            0.606061     0.0592463   
0.487879     0.487879     1            0.616162     0.0227654   
0.487879     0.487879     1            0.626263     0.0116321   
0.487879     0.487879     1            0.636364     0.00854208  
0.487879     0.487879     1            0.646465     0.00344295  
0.487879     0.487879     1            0.656566     0.00117016  
0.487879     0.487879     1            0.666667     0.000275532 
0.487879     0.487879     1            0.676768     0.000821358 
0.487879     0.487879     1            0.686869     0.000207845 
0.487879     0.487879     1            0.69697      1.02182e-05 
0.487879     0.487879     1            0.707071     4.26765e-06 
0.487879     0.487879     1            0.717172     4.64655e-06 
0.487879     0.487879     1            0.727273     3.32672e-10 
0.487879     0.487879     1            0.737374     1.14779e-07 
0.487879     0.487879     1            0.747475     6.20871e-10 
0.487879     0.487879     1            0.757576     1.56027e-08 
0.487879     0.487879     1            0.767677     3.68469e-12 
0.487879     0.487879     1            0.777778     3.33142e-14 
0.487879     0.487879     1            0.787879     3.49974e-16 
0.487879     0.487879     1            0.79798      6.19726e-16 
0.487879     0.487879     1            0.808081     3.6743e-22  
0.487879     0.487879     1            0.818182     1.51409e-20 
0.487879     0.487879     1            0.828283     7.86508e-25 
0.487879     0.487879     1            0.838384     7.24555e-25 
0.487879     0.487879     1            0.848485     1.03458e-32 
0.487879     0.487879     1            0.858586     4.05746e-25 
0.487879     0.487879     1            0.868687     1.40996e-36 
0.487879     0.487879     1            0.878788     3.14885e-29 
0.487879     0.487879     1            0.888889     9.30797e-32 
0.487879     0.487879     1            0.89899      2.43179e-43 
0.487879     0.487879     1            0.909091     1.0707e-39  
0.487879     0.487879     1            0.919192     8.72416e-51 
0.487879     0.487879     1            0.929293     1.82144e-37 
0.487879     0.487879     1            0.939394     3.64434e-59 
0.487879     0.487879     1            0.949495     4.14807e-61 
0.487879     0.487879     1            0.959596     1.58938e-59 
0.487879     0.487879     1            0.969697     7.2819e-68  
0.487879     0.487879     1            0.979798     1.18689e-61 
0.487879     0.487879     1            0.989899     5.20328e-70 
0.490909     0.490909     1            0            0.533901    
0.490909     0.490909     1            0.010101     0.495318    
0.490909     0.490909     1            0.020202     0.443128    
0.490909     0.490909     1            0.030303     0.384842    
0.490909     0.490909     1            0.040404     0.277822    
0.490909     0.490909     1            0.0505051    0.180141    
0.490909     0.490909     1            0.0606061    0.117321    
0.490909     0.490909     1            0.0707071    0.0710543   
0.490909     0.490909     1            0.0808081    0.0384818   
0.490909     0.490909     1            0.0909091    0.0215341   
0.490909     0.490909     1            0.10101      0.00941007  
0.490909     0.490909     1            0.111111     0.00356636  
0.490909     0.490909     1            0.121212     0.00126428  
0.490909     0.490909     1            0.131313     0.000716498 
0.490909     0.490909     1            0.141414     4.55064e-05 
0.490909     0.490909     1            0.151515     0.000115558 
0.490909     0.490909     1            0.161616     1.82913e-05 
0.490909     0.490909     1            0.171717     7.45865e-06 
0.490909     0.490909     1            0.181818     4.15598e-07 
0.490909     0.490909     1            0.191919     1.84937e-08 
0.490909     0.490909     1            0.20202      8.94211e-10 
0.490909     0.490909     1            0.212121     3.12536e-10 
0.490909     0.490909     1            0.222222     7.9999e-14  
0.490909     0.490909     1            0.232323     1.74676e-14 
0.490909     0.490909     1            0.242424     4.20837e-16 
0.490909     0.490909     1            0.252525     2.57866e-12 
0.490909     0.490909     1            0.262626     5.35048e-18 
0.490909     0.490909     1            0.272727     3.72684e-13 
0.490909     0.490909     1            0.282828     4.47408e-08 
0.490909     0.490909     1            0.292929     1.1116e-10  
0.490909     0.490909     1            0.30303      1.10592e-10 
0.490909     0.490909     1            0.313131     4.72552e-07 
0.490909     0.490909     1            0.323232     1.18551e-06 
0.490909     0.490909     1            0.333333     4.1212e-06  
0.490909     0.490909     1            0.343434     0.000166581 
0.490909     0.490909     1            0.353535     0.00064835  
0.490909     0.490909     1            0.363636     0.000165456 
0.490909     0.490909     1            0.373737     0.00178418  
0.490909     0.490909     1            0.383838     0.00256731  
0.490909     0.490909     1            0.393939     0.0018441   
0.490909     0.490909     1            0.40404      0.00491659  
0.490909     0.490909     1            0.414141     0.00841342  
0.490909     0.490909     1            0.424242     0.0166221   
0.490909     0.490909     1            0.434343     0.0277161   
0.490909     0.490909     1            0.444444     0.0383924   
0.490909     0.490909     1            0.454545     0.0712954   
0.490909     0.490909     1            0.464646     0.106124    
0.490909     0.490909     1            0.474747     0.148721    
0.490909     0.490909     1            0.484848     0.213715    
0.490909     0.490909     1            0.494949     0.286082    
0.490909     0.490909     1            0.505051     0.331232    
0.490909     0.490909     1            0.515152     0.399912    
0.490909     0.490909     1            0.525253     0.437844    
0.490909     0.490909     1            0.535354     0.437534    
0.490909     0.490909     1            0.545455     0.412002    
0.490909     0.490909     1            0.555556     0.359784    
0.490909     0.490909     1            0.565657     0.256987    
0.490909     0.490909     1            0.575758     0.207142    
0.490909     0.490909     1            0.585859     0.139735    
0.490909     0.490909     1            0.59596      0.078306    
0.490909     0.490909     1            0.606061     0.0551652   
0.490909     0.490909     1            0.616162     0.0260082   
0.490909     0.490909     1            0.626263     0.0123584   
0.490909     0.490909     1            0.636364     0.00761595  
0.490909     0.490909     1            0.646465     0.00190536  
0.490909     0.490909     1            0.656566     0.00156885  
0.490909     0.490909     1            0.666667     0.000161927 
0.490909     0.490909     1            0.676768     0.000621148 
0.490909     0.490909     1            0.686869     3.45332e-05 
0.490909     0.490909     1            0.69697      4.01261e-05 
0.490909     0.490909     1            0.707071     4.00676e-06 
0.490909     0.490909     1            0.717172     5.75253e-07 
0.490909     0.490909     1            0.727273     2.03606e-09 
0.490909     0.490909     1            0.737374     2.12431e-10 
0.490909     0.490909     1            0.747475     7.8673e-10  
0.490909     0.490909     1            0.757576     1.66719e-12 
0.490909     0.490909     1            0.767677     1.39592e-14 
0.490909     0.490909     1            0.777778     2.01422e-15 
0.490909     0.490909     1            0.787879     2.11189e-17 
0.490909     0.490909     1            0.79798      2.21061e-19 
0.490909     0.490909     1            0.808081     9.00299e-22 
0.490909     0.490909     1            0.818182     2.24363e-18 
0.490909     0.490909     1            0.828283     4.21435e-24 
0.490909     0.490909     1            0.838384     3.71671e-27 
0.490909     0.490909     1            0.848485     5.8364e-29  
0.490909     0.490909     1            0.858586     4.3506e-33  
0.490909     0.490909     1            0.868687     1.01975e-32 
0.490909     0.490909     1            0.878788     2.50615e-28 
0.490909     0.490909     1            0.888889     2.82309e-40 
0.490909     0.490909     1            0.89899      3.03573e-43 
0.490909     0.490909     1            0.909091     7.57387e-50 
0.490909     0.490909     1            0.919192     3.97923e-49 
0.490909     0.490909     1            0.929293     2.08165e-46 
0.490909     0.490909     1            0.939394     9.27913e-53 
0.490909     0.490909     1            0.949495     2.4179e-57  
0.490909     0.490909     1            0.959596     1.34648e-60 
0.490909     0.490909     1            0.969697     2.11471e-56 
0.490909     0.490909     1            0.979798     3.34044e-71 
0.490909     0.490909     1            0.989899     7.10694e-66 
0.493939     0.493939     1            0            0.53404     
0.493939     0.493939     1            0.010101     0.510709    
0.493939     0.493939     1            0.020202     0.449985    
0.493939     0.493939     1            0.030303     0.370736    
0.493939     0.493939     1            0.040404     0.272757    
0.493939     0.493939     1            0.0505051    0.188404    
0.493939     0.493939     1            0.0606061    0.125951    
0.493939     0.493939     1            0.0707071    0.0705847   
0.493939     0.493939     1            0.0808081    0.0377415   
0.493939     0.493939     1            0.0909091    0.0167565   
0.493939     0.493939     1            0.10101      0.0103011   
0.493939     0.493939     1            0.111111     0.00455864  
0.493939     0.493939     1            0.121212     0.00231647  
0.493939     0.493939     1            0.131313     0.000427073 
0.493939     0.493939     1            0.141414     0.000207547 
0.493939     0.493939     1            0.151515     1.00626e-05 
0.493939     0.493939     1            0.161616     9.83173e-06 
0.493939     0.493939     1            0.171717     6.11728e-07 
0.493939     0.493939     1            0.181818     4.60847e-07 
0.493939     0.493939     1            0.191919     1.02617e-08 
0.493939     0.493939     1            0.20202      1.14964e-09 
0.493939     0.493939     1            0.212121     2.59599e-12 
0.493939     0.493939     1            0.222222     2.43202e-10 
0.493939     0.493939     1            0.232323     1.53044e-15 
0.493939     0.493939     1            0.242424     2.31258e-15 
0.493939     0.493939     1            0.252525     6.27018e-16 
0.493939     0.493939     1            0.262626     1.44583e-16 
0.493939     0.493939     1            0.272727     1.78505e-09 
0.493939     0.493939     1            0.282828     3.31181e-10 
0.493939     0.493939     1            0.292929     1.61761e-11 
0.493939     0.493939     1            0.30303      9.93877e-10 
0.493939     0.493939     1            0.313131     1.57366e-07 
0.493939     0.493939     1            0.323232     6.27309e-06 
0.493939     0.493939     1            0.333333     1.28811e-07 
0.493939     0.493939     1            0.343434     2.22454e-05 
0.493939     0.493939     1            0.353535     0.000530464 
0.493939     0.493939     1            0.363636     0.00047714  
0.493939     0.493939     1            0.373737     0.000236319 
0.493939     0.493939     1            0.383838     0.00183519  
0.493939     0.493939     1            0.393939     0.00170149  
0.493939     0.493939     1            0.40404      0.00594135  
0.493939     0.493939     1            0.414141     0.00992085  
0.493939     0.493939     1            0.424242     0.00860002  
0.493939     0.493939     1            0.434343     0.0225033   
0.493939     0.493939     1            0.444444     0.0431997   
0.493939     0.493939     1            0.454545     0.0684455   
0.493939     0.493939     1            0.464646     0.112009    
0.493939     0.493939     1            0.474747     0.144582    
0.493939     0.493939     1            0.484848     0.216692    
0.493939     0.493939     1            0.494949     0.272506    
0.493939     0.493939     1            0.505051     0.346025    
0.493939     0.493939     1            0.515152     0.403331    
0.493939     0.493939     1            0.525253     0.437569    
0.493939     0.493939     1            0.535354     0.447881    
0.493939     0.493939     1            0.545455     0.413212    
0.493939     0.493939     1            0.555556     0.331926    
0.493939     0.493939     1            0.565657     0.280882    
0.493939     0.493939     1            0.575758     0.187921    
0.493939     0.493939     1            0.585859     0.13631     
0.493939     0.493939     1            0.59596      0.0792608   
0.493939     0.493939     1            0.606061     0.0423477   
0.493939     0.493939     1            0.616162     0.0266111   
0.493939     0.493939     1            0.626263     0.0125464   
0.493939     0.493939     1            0.636364     0.00649361  
0.493939     0.493939     1            0.646465     0.00337232  
0.493939     0.493939     1            0.656566     0.00190232  
0.493939     0.493939     1            0.666667     0.000456491 
0.493939     0.493939     1            0.676768     3.19065e-05 
0.493939     0.493939     1            0.686869     0.000103888 
0.493939     0.493939     1            0.69697      3.02287e-05 
0.493939     0.493939     1            0.707071     9.96701e-06 
0.493939     0.493939     1            0.717172     2.19452e-08 
0.493939     0.493939     1            0.727273     2.45376e-08 
0.493939     0.493939     1            0.737374     5.73228e-09 
0.493939     0.493939     1            0.747475     5.71317e-11 
0.493939     0.493939     1            0.757576     1.02263e-13 
0.493939     0.493939     1            0.767677     3.95795e-14 
0.493939     0.493939     1            0.777778     6.63752e-16 
0.493939     0.493939     1            0.787879     6.53462e-16 
0.493939     0.493939     1            0.79798      4.73674e-18 
0.493939     0.493939     1            0.808081     1.28021e-16 
0.493939     0.493939     1            0.818182     3.43168e-15 
0.493939     0.493939     1            0.828283     3.78408e-25 
0.493939     0.493939     1            0.838384     5.3959e-25  
0.493939     0.493939     1            0.848485     3.50668e-18 
0.493939     0.493939     1            0.858586     7.45378e-27 
0.493939     0.493939     1            0.868687     9.01796e-36 
0.493939     0.493939     1            0.878788     1.66956e-35 
0.493939     0.493939     1            0.888889     2.21064e-35 
0.493939     0.493939     1            0.89899      5.00497e-43 
0.493939     0.493939     1            0.909091     3.35323e-41 
0.493939     0.493939     1            0.919192     6.03865e-32 
0.493939     0.493939     1            0.929293     1.2601e-53  
0.493939     0.493939     1            0.939394     9.01263e-42 
0.493939     0.493939     1            0.949495     1.30489e-54 
0.493939     0.493939     1            0.959596     2.17492e-54 
0.493939     0.493939     1            0.969697     2.03424e-70 
0.493939     0.493939     1            0.979798     5.85666e-69 
0.493939     0.493939     1            0.989899     1.17218e-67 
0.49697      0.49697      1            0            0.526568    
0.49697      0.49697      1            0.010101     0.520984    
0.49697      0.49697      1            0.020202     0.451014    
0.49697      0.49697      1            0.030303     0.363314    
0.49697      0.49697      1            0.040404     0.282721    
0.49697      0.49697      1            0.0505051    0.185645    
0.49697      0.49697      1            0.0606061    0.113733    
0.49697      0.49697      1            0.0707071    0.0667304   
0.49697      0.49697      1            0.0808081    0.0471585   
0.49697      0.49697      1            0.0909091    0.0170192   
0.49697      0.49697      1            0.10101      0.00528375  
0.49697      0.49697      1            0.111111     0.0048625   
0.49697      0.49697      1            0.121212     0.00173858  
0.49697      0.49697      1            0.131313     0.00069588  
0.49697      0.49697      1            0.141414     6.40341e-05 
0.49697      0.49697      1            0.151515     5.06508e-05 
0.49697      0.49697      1            0.161616     0.000108495 
0.49697      0.49697      1            0.171717     3.67406e-07 
0.49697      0.49697      1            0.181818     1.11351e-07 
0.49697      0.49697      1            0.191919     8.79412e-08 
0.49697      0.49697      1            0.20202      2.08608e-08 
0.49697      0.49697      1            0.212121     3.51333e-12 
0.49697      0.49697      1            0.222222     7.90366e-14 
0.49697      0.49697      1            0.232323     3.44352e-12 
0.49697      0.49697      1            0.242424     8.76378e-15 
0.49697      0.49697      1            0.252525     2.39202e-16 
0.49697      0.49697      1            0.262626     3.37675e-17 
0.49697      0.49697      1            0.272727     5.76148e-16 
0.49697      0.49697      1            0.282828     3.2369e-12  
0.49697      0.49697      1            0.292929     5.49703e-10 
0.49697      0.49697      1            0.30303      6.77059e-10 
0.49697      0.49697      1            0.313131     1.43789e-07 
0.49697      0.49697      1            0.323232     8.83442e-07 
0.49697      0.49697      1            0.333333     4.98469e-07 
0.49697      0.49697      1            0.343434     1.06674e-05 
0.49697      0.49697      1            0.353535     9.85839e-06 
0.49697      0.49697      1            0.363636     4.03571e-05 
0.49697      0.49697      1            0.373737     0.000125817 
0.49697      0.49697      1            0.383838     0.000510581 
0.49697      0.49697      1            0.393939     0.00203553  
0.49697      0.49697      1            0.40404      0.00398174  
0.49697      0.49697      1            0.414141     0.0102111   
0.49697      0.49697      1            0.424242     0.0127694   
0.49697      0.49697      1            0.434343     0.0196771   
0.49697      0.49697      1            0.444444     0.0431763   
0.49697      0.49697      1            0.454545     0.0623589   
0.49697      0.49697      1            0.464646     0.0939437   
0.49697      0.49697      1            0.474747     0.136166    
0.49697      0.49697      1            0.484848     0.202669    
0.49697      0.49697      1            0.494949     0.284454    
0.49697      0.49697      1            0.505051     0.339175    
0.49697      0.49697      1            0.515152     0.408848    
0.49697      0.49697      1            0.525253     0.44035     
0.49697      0.49697      1            0.535354     0.43542     
0.49697      0.49697      1            0.545455     0.410308    
0.49697      0.49697      1            0.555556     0.347571    
0.49697      0.49697      1            0.565657     0.263603    
0.49697      0.49697      1            0.575758     0.204729    
0.49697      0.49697      1            0.585859     0.14149     
0.49697      0.49697      1            0.59596      0.0846335   
0.49697      0.49697      1            0.606061     0.0481046   
0.49697      0.49697      1            0.616162     0.0312355   
0.49697      0.49697      1            0.626263     0.0195191   
0.49697      0.49697      1            0.636364     0.007082    
0.49697      0.49697      1            0.646465     0.00433654  
0.49697      0.49697      1            0.656566     0.00181432  
0.49697      0.49697      1            0.666667     0.000987609 
0.49697      0.49697      1            0.676768     0.000656372 
0.49697      0.49697      1            0.686869     7.78214e-05 
0.49697      0.49697      1            0.69697      7.64065e-05 
0.49697      0.49697      1            0.707071     6.39327e-06 
0.49697      0.49697      1            0.717172     4.94454e-06 
0.49697      0.49697      1            0.727273     4.49178e-06 
0.49697      0.49697      1            0.737374     6.9815e-10  
0.49697      0.49697      1            0.747475     2.45808e-10 
0.49697      0.49697      1            0.757576     2.58294e-10 
0.49697      0.49697      1            0.767677     4.0964e-11  
0.49697      0.49697      1            0.777778     2.0859e-17  
0.49697      0.49697      1            0.787879     6.55299e-15 
0.49697      0.49697      1            0.79798      4.42265e-14 
0.49697      0.49697      1            0.808081     1.94336e-23 
0.49697      0.49697      1            0.818182     2.57223e-20 
0.49697      0.49697      1            0.828283     3.44928e-24 
0.49697      0.49697      1            0.838384     3.57098e-27 
0.49697      0.49697      1            0.848485     8.27658e-28 
0.49697      0.49697      1            0.858586     6.25654e-24 
0.49697      0.49697      1            0.868687     3.47992e-33 
0.49697      0.49697      1            0.878788     2.57275e-31 
0.49697      0.49697      1            0.888889     4.72924e-36 
0.49697      0.49697      1            0.89899      4.9275e-46  
0.49697      0.49697      1            0.909091     1.03376e-44 
0.49697      0.49697      1            0.919192     3.42014e-43 
0.49697      0.49697      1            0.929293     2.59319e-54 
0.49697      0.49697      1            0.939394     7.23799e-57 
0.49697      0.49697      1            0.949495     3.9151e-58  
0.49697      0.49697      1            0.959596     1.98323e-62 
0.49697      0.49697      1            0.969697     3.0101e-66  
0.49697      0.49697      1            0.979798     1.11465e-64 
0.49697      0.49697      1            0.989899     2.1612e-72  
0.5          0.5          1            0            0.524171    
0.5          0.5          1            0.010101     0.517422    
0.5          0.5          1            0.020202     0.442779    
0.5          0.5          1            0.030303     0.371454    
0.5          0.5          1            0.040404     0.27446     
0.5          0.5          1            0.0505051    0.194774    
0.5          0.5          1            0.0606061    0.12561     
0.5          0.5          1            0.0707071    0.0669871   
0.5          0.5          1            0.0808081    0.0474774   
0.5          0.5          1            0.0909091    0.0217576   
0.5          0.5          1            0.10101      0.00874331  
0.5          0.5          1            0.111111     0.00488422  
0.5          0.5          1            0.121212     0.00260424  
0.5          0.5          1            0.131313     0.000242653 
0.5          0.5          1            0.141414     0.00056533  
0.5          0.5          1            0.151515     3.68678e-05 
0.5          0.5          1            0.161616     2.24073e-06 
0.5          0.5          1            0.171717     8.21244e-07 
0.5          0.5          1            0.181818     2.34018e-08 
0.5          0.5          1            0.191919     4.15468e-09 
0.5          0.5          1            0.20202      3.31398e-09 
0.5          0.5          1            0.212121     3.09622e-11 
0.5          0.5          1            0.222222     1.19013e-13 
0.5          0.5          1            0.232323     8.47765e-17 
0.5          0.5          1            0.242424     7.29586e-16 
0.5          0.5          1            0.252525     3.0236e-15  
0.5          0.5          1            0.262626     7.32134e-12 
0.5          0.5          1            0.272727     4.3777e-15  
0.5          0.5          1            0.282828     2.74656e-10 
0.5          0.5          1            0.292929     2.94901e-13 
0.5          0.5          1            0.30303      7.22086e-11 
0.5          0.5          1            0.313131     5.13451e-09 
0.5          0.5          1            0.323232     6.04266e-07 
0.5          0.5          1            0.333333     1.79417e-07 
0.5          0.5          1            0.343434     5.96162e-05 
0.5          0.5          1            0.353535     0.000789801 
0.5          0.5          1            0.363636     0.000520763 
0.5          0.5          1            0.373737     0.000375098 
0.5          0.5          1            0.383838     0.0019033   
0.5          0.5          1            0.393939     0.00206144  
0.5          0.5          1            0.40404      0.00217708  
0.5          0.5          1            0.414141     0.00742756  
0.5          0.5          1            0.424242     0.0137591   
0.5          0.5          1            0.434343     0.0160791   
0.5          0.5          1            0.444444     0.0366615   
0.5          0.5          1            0.454545     0.0587603   
