#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
-0.0858586   -0.0858586   1            1.09091      0.0554068   
-0.0858586   -0.0858586   1            1.10606      0.0096272   
-0.0858586   -0.0858586   1            1.12121      3.82698e-05 
-0.0858586   -0.0858586   1            1.13636      0.00336789  
-0.0858586   -0.0858586   1            1.15152      5.43152e-06 
-0.0858586   -0.0858586   1            1.16667      4.0625e-17  
-0.0858586   -0.0858586   1            1.18182      5.23207e-31 
-0.0858586   -0.0858586   1            1.19697      9.62264e-40 
-0.0858586   -0.0858586   1            1.21212      2.12475e-41 
-0.0858586   -0.0858586   1            1.22727      1.85557e-70 
-0.0858586   -0.0858586   1            1.24242      3.32688e-98 
-0.0858586   -0.0858586   1            1.25758      1.76444e-129
-0.0858586   -0.0858586   1            1.27273      1.4783e-142 
-0.0858586   -0.0858586   1            1.28788      2.01667e-183
-0.0858586   -0.0858586   1            1.30303      8.42096e-182
-0.0858586   -0.0858586   1            1.31818      1.75366e-252
-0.0858586   -0.0858586   1            1.33333      1.42613e-302
-0.0858586   -0.0858586   1            1.34848      0           
-0.0858586   -0.0858586   1            1.36364      0           
-0.0858586   -0.0858586   1            1.37879      0           
-0.0858586   -0.0858586   1            1.39394      0           
-0.0858586   -0.0858586   1            1.40909      0           
-0.0858586   -0.0858586   1            1.42424      0           
-0.0858586   -0.0858586   1            1.43939      0           
-0.0858586   -0.0858586   1            1.45455      0           
-0.0858586   -0.0858586   1            1.4697       0           
-0.0858586   -0.0858586   1            1.48485      0           
-0.0757576   -0.0757576   1            0            0.525467    
-0.0757576   -0.0757576   1            0.0151515    0.473697    
-0.0757576   -0.0757576   1            0.030303     0.365878    
-0.0757576   -0.0757576   1            0.0454545    0.211695    
-0.0757576   -0.0757576   1            0.0606061    0.129101    
-0.0757576   -0.0757576   1            0.0757576    0.0571017   
-0.0757576   -0.0757576   1            0.0909091    0.0214748   
-0.0757576   -0.0757576   1            0.106061     0.00661813  
-0.0757576   -0.0757576   1            0.121212     0.00240641  
-0.0757576   -0.0757576   1            0.136364     0.000627751 
-0.0757576   -0.0757576   1            0.151515     8.15426e-06 
-0.0757576   -0.0757576   1            0.166667     2.41585e-06 
-0.0757576   -0.0757576   1            0.181818     4.13158e-07 
-0.0757576   -0.0757576   1            0.19697      5.25981e-09 
-0.0757576   -0.0757576   1            0.212121     2.41078e-11 
-0.0757576   -0.0757576   1            0.227273     4.48707e-14 
-0.0757576   -0.0757576   1            0.242424     1.08158e-16 
-0.0757576   -0.0757576   1            0.257576     1.02068e-18 
-0.0757576   -0.0757576   1            0.272727     3.25371e-22 
-0.0757576   -0.0757576   1            0.287879     6.51469e-27 
-0.0757576   -0.0757576   1            0.30303      5.7487e-28  
-0.0757576   -0.0757576   1            0.318182     2.74612e-34 
-0.0757576   -0.0757576   1            0.333333     1.25646e-35 
-0.0757576   -0.0757576   1            0.348485     1.19227e-34 
-0.0757576   -0.0757576   1            0.363636     2.90089e-47 
-0.0757576   -0.0757576   1            0.378788     1.74738e-46 
-0.0757576   -0.0757576   1            0.393939     1.0467e-52  
-0.0757576   -0.0757576   1            0.409091     6.49308e-54 
-0.0757576   -0.0757576   1            0.424242     8.36857e-62 
-0.0757576   -0.0757576   1            0.439394     1.99977e-66 
-0.0757576   -0.0757576   1            0.454545     6.82687e-75 
-0.0757576   -0.0757576   1            0.469697     1.36352e-84 
-0.0757576   -0.0757576   1            0.484848     2.85815e-86 
-0.0757576   -0.0757576   1            0.5          1.0002e-93  
-0.0757576   -0.0757576   1            0.515152     7.4846e-98  
-0.0757576   -0.0757576   1            0.530303     1.0248e-105 
-0.0757576   -0.0757576   1            0.545455     1.2071e-111 
-0.0757576   -0.0757576   1            0.560606     7.45093e-128
-0.0757576   -0.0757576   1            0.575758     1.50978e-130
-0.0757576   -0.0757576   1            0.590909     1.59044e-136
-0.0757576   -0.0757576   1            0.606061     3.34209e-147
-0.0757576   -0.0757576   1            0.621212     6.48762e-148
-0.0757576   -0.0757576   1            0.636364     8.86026e-158
-0.0757576   -0.0757576   1            0.651515     1.37701e-171
-0.0757576   -0.0757576   1            0.666667     5.97873e-191
-0.0757576   -0.0757576   1            0.681818     8.03609e-182
-0.0757576   -0.0757576   1            0.69697      1.05051e-192
-0.0757576   -0.0757576   1            0.712121     3.91522e-220
-0.0757576   -0.0757576   1            0.727273     6.08933e-220
-0.0757576   -0.0757576   1            0.742424     3.3521e-158 
-0.0757576   -0.0757576   1            0.757576     4.21562e-148
-0.0757576   -0.0757576   1            0.772727     2.56683e-176
-0.0757576   -0.0757576   1            0.787879     1.01287e-135
-0.0757576   -0.0757576   1            0.80303      3.4393e-106 
-0.0757576   -0.0757576   1            0.818182     5.59776e-98 
-0.0757576   -0.0757576   1            0.833333     2.00178e-78 
-0.0757576   -0.0757576   1            0.848485     2.54396e-54 
-0.0757576   -0.0757576   1            0.863636     4.6555e-43  
-0.0757576   -0.0757576   1            0.878788     3.89293e-36 
-0.0757576   -0.0757576   1            0.893939     7.16055e-06 
-0.0757576   -0.0757576   1            0.909091     4.73268e-14 
-0.0757576   -0.0757576   1            0.924242     0.000361865 
-0.0757576   -0.0757576   1            0.939394     0.00271287  
-0.0757576   -0.0757576   1            0.954545     0.0161002   
-0.0757576   -0.0757576   1            0.969697     0.0189575   
-0.0757576   -0.0757576   1            0.984848     0.0832111   
-0.0757576   -0.0757576   1            1            0.141062    
-0.0757576   -0.0757576   1            1.01515      0.278655    
-0.0757576   -0.0757576   1            1.0303       0.459331    
-0.0757576   -0.0757576   1            1.04545      0.543199    
-0.0757576   -0.0757576   1            1.06061      0.541654    
-0.0757576   -0.0757576   1            1.07576      0.356039    
-0.0757576   -0.0757576   1            1.09091      0.19234     
-0.0757576   -0.0757576   1            1.10606      0.092711    
-0.0757576   -0.0757576   1            1.12121      0.0329557   
-0.0757576   -0.0757576   1            1.13636      0.00913048  
-0.0757576   -0.0757576   1            1.15152      1.02268e-05 
-0.0757576   -0.0757576   1            1.16667      1.59152e-07 
-0.0757576   -0.0757576   1            1.18182      5.46557e-14 
-0.0757576   -0.0757576   1            1.19697      8.86282e-16 
-0.0757576   -0.0757576   1            1.21212      4.41118e-49 
-0.0757576   -0.0757576   1            1.22727      7.25399e-40 
-0.0757576   -0.0757576   1            1.24242      2.64241e-69 
-0.0757576   -0.0757576   1            1.25758      6.74158e-97 
-0.0757576   -0.0757576   1            1.27273      6.12105e-49 
-0.0757576   -0.0757576   1            1.28788      1.79987e-125
-0.0757576   -0.0757576   1            1.30303      1.29757e-154
-0.0757576   -0.0757576   1            1.31818      4.01034e-145
-0.0757576   -0.0757576   1            1.33333      9.9957e-247 
-0.0757576   -0.0757576   1            1.34848      5.4815e-290 
-0.0757576   -0.0757576   1            1.36364      9.66541e-320
-0.0757576   -0.0757576   1            1.37879      0           
-0.0757576   -0.0757576   1            1.39394      0           
-0.0757576   -0.0757576   1            1.40909      0           
-0.0757576   -0.0757576   1            1.42424      0           
-0.0757576   -0.0757576   1            1.43939      0           
-0.0757576   -0.0757576   1            1.45455      0           
-0.0757576   -0.0757576   1            1.4697       0           
-0.0757576   -0.0757576   1            1.48485      0           
-0.0656566   -0.0656566   1            0            0.531411    
-0.0656566   -0.0656566   1            0.0151515    0.487847    
-0.0656566   -0.0656566   1            0.030303     0.368965    
-0.0656566   -0.0656566   1            0.0454545    0.217547    
-0.0656566   -0.0656566   1            0.0606061    0.109168    
-0.0656566   -0.0656566   1            0.0757576    0.0519779   
-0.0656566   -0.0656566   1            0.0909091    0.0131059   
-0.0656566   -0.0656566   1            0.106061     0.00426468  
-0.0656566   -0.0656566   1            0.121212     0.00165878  
-0.0656566   -0.0656566   1            0.136364     0.000228783 
-0.0656566   -0.0656566   1            0.151515     8.28621e-06 
-0.0656566   -0.0656566   1            0.166667     1.44954e-06 
-0.0656566   -0.0656566   1            0.181818     4.50629e-07 
-0.0656566   -0.0656566   1            0.19697      7.96656e-10 
-0.0656566   -0.0656566   1            0.212121     1.42336e-12 
-0.0656566   -0.0656566   1            0.227273     2.15019e-15 
-0.0656566   -0.0656566   1            0.242424     6.22676e-13 
-0.0656566   -0.0656566   1            0.257576     7.5111e-20  
-0.0656566   -0.0656566   1            0.272727     2.37615e-19 
-0.0656566   -0.0656566   1            0.287879     6.32881e-26 
-0.0656566   -0.0656566   1            0.30303      2.67212e-30 
-0.0656566   -0.0656566   1            0.318182     5.23723e-32 
-0.0656566   -0.0656566   1            0.333333     3.32193e-37 
-0.0656566   -0.0656566   1            0.348485     5.38459e-40 
-0.0656566   -0.0656566   1            0.363636     6.4032e-40  
-0.0656566   -0.0656566   1            0.378788     7.00799e-50 
-0.0656566   -0.0656566   1            0.393939     3.36405e-50 
-0.0656566   -0.0656566   1            0.409091     2.65259e-54 
-0.0656566   -0.0656566   1            0.424242     4.51803e-62 
-0.0656566   -0.0656566   1            0.439394     4.56884e-68 
-0.0656566   -0.0656566   1            0.454545     5.22053e-67 
-0.0656566   -0.0656566   1            0.469697     6.92748e-82 
-0.0656566   -0.0656566   1            0.484848     1.73424e-88 
-0.0656566   -0.0656566   1            0.5          1.26735e-94 
-0.0656566   -0.0656566   1            0.515152     6.78979e-96 
-0.0656566   -0.0656566   1            0.530303     5.28821e-102
-0.0656566   -0.0656566   1            0.545455     9.4481e-115 
-0.0656566   -0.0656566   1            0.560606     2.4838e-124 
-0.0656566   -0.0656566   1            0.575758     6.15552e-119
-0.0656566   -0.0656566   1            0.590909     3.70738e-137
-0.0656566   -0.0656566   1            0.606061     1.59185e-138
-0.0656566   -0.0656566   1            0.621212     1.83641e-148
-0.0656566   -0.0656566   1            0.636364     6.29008e-159
-0.0656566   -0.0656566   1            0.651515     8.95872e-172
-0.0656566   -0.0656566   1            0.666667     5.52413e-183
-0.0656566   -0.0656566   1            0.681818     1.57171e-189
-0.0656566   -0.0656566   1            0.69697      1.97987e-196
-0.0656566   -0.0656566   1            0.712121     3.48674e-210
-0.0656566   -0.0656566   1            0.727273     4.79877e-218
-0.0656566   -0.0656566   1            0.742424     3.32665e-232
-0.0656566   -0.0656566   1            0.757576     1.35459e-247
-0.0656566   -0.0656566   1            0.772727     3.51886e-162
-0.0656566   -0.0656566   1            0.787879     1.38757e-172
-0.0656566   -0.0656566   1            0.80303      4.86294e-171
-0.0656566   -0.0656566   1            0.818182     3.26763e-42 
-0.0656566   -0.0656566   1            0.833333     2.28313e-133
-0.0656566   -0.0656566   1            0.848485     7.37298e-76 
-0.0656566   -0.0656566   1            0.863636     1.00485e-44 
-0.0656566   -0.0656566   1            0.878788     6.62464e-50 
-0.0656566   -0.0656566   1            0.893939     4.50083e-28 
-0.0656566   -0.0656566   1            0.909091     1.39127e-13 
-0.0656566   -0.0656566   1            0.924242     4.42644e-06 
-0.0656566   -0.0656566   1            0.939394     1.59571e-08 
-0.0656566   -0.0656566   1            0.954545     0.00155557  
-0.0656566   -0.0656566   1            0.969697     0.00430775  
-0.0656566   -0.0656566   1            0.984848     0.0143432   
-0.0656566   -0.0656566   1            1            0.0432583   
-0.0656566   -0.0656566   1            1.01515      0.112376    
-0.0656566   -0.0656566   1            1.0303       0.216412    
-0.0656566   -0.0656566   1            1.04545      0.375413    
-0.0656566   -0.0656566   1            1.06061      0.516442    
-0.0656566   -0.0656566   1            1.07576      0.52313     
-0.0656566   -0.0656566   1            1.09091      0.45461     
-0.0656566   -0.0656566   1            1.10606      0.267154    
-0.0656566   -0.0656566   1            1.12121      0.15888     
-0.0656566   -0.0656566   1            1.13636      0.0665049   
-0.0656566   -0.0656566   1            1.15152      0.0255816   
-0.0656566   -0.0656566   1            1.16667      0.0122512   
-0.0656566   -0.0656566   1            1.18182      0.00357473  
-0.0656566   -0.0656566   1            1.19697      3.23273e-06 
-0.0656566   -0.0656566   1            1.21212      6.31791e-19 
-0.0656566   -0.0656566   1            1.22727      3.04313e-24 
-0.0656566   -0.0656566   1            1.24242      4.59907e-16 
-0.0656566   -0.0656566   1            1.25758      3.22844e-59 
-0.0656566   -0.0656566   1            1.27273      1.77785e-63 
-0.0656566   -0.0656566   1            1.28788      1.43767e-57 
-0.0656566   -0.0656566   1            1.30303      1.69135e-115
-0.0656566   -0.0656566   1            1.31818      1.04601e-134
-0.0656566   -0.0656566   1            1.33333      5.81684e-133
-0.0656566   -0.0656566   1            1.34848      9.66143e-209
-0.0656566   -0.0656566   1            1.36364      7.41464e-240
-0.0656566   -0.0656566   1            1.37879      6.60791e-282
-0.0656566   -0.0656566   1            1.39394      0           
-0.0656566   -0.0656566   1            1.40909      0           
-0.0656566   -0.0656566   1            1.42424      0           
-0.0656566   -0.0656566   1            1.43939      0           
-0.0656566   -0.0656566   1            1.45455      0           
-0.0656566   -0.0656566   1            1.4697       0           
-0.0656566   -0.0656566   1            1.48485      0           
-0.0555556   -0.0555556   1            0            0.526117    
-0.0555556   -0.0555556   1            0.0151515    0.474252    
-0.0555556   -0.0555556   1            0.030303     0.343904    
-0.0555556   -0.0555556   1            0.0454545    0.239661    
-0.0555556   -0.0555556   1            0.0606061    0.114481    
-0.0555556   -0.0555556   1            0.0757576    0.055008    
-0.0555556   -0.0555556   1            0.0909091    0.0204899   
-0.0555556   -0.0555556   1            0.106061     0.00620505  
-0.0555556   -0.0555556   1            0.121212     0.000601851 
-0.0555556   -0.0555556   1            0.136364     0.00044137  
-0.0555556   -0.0555556   1            0.151515     2.87279e-05 
-0.0555556   -0.0555556   1            0.166667     5.41916e-07 
-0.0555556   -0.0555556   1            0.181818     3.95414e-08 
-0.0555556   -0.0555556   1            0.19697      1.17776e-09 
-0.0555556   -0.0555556   1            0.212121     9.03542e-10 
-0.0555556   -0.0555556   1            0.227273     2.28184e-13 
-0.0555556   -0.0555556   1            0.242424     1.94942e-17 
-0.0555556   -0.0555556   1            0.257576     1.79556e-18 
-0.0555556   -0.0555556   1            0.272727     6.63035e-21 
-0.0555556   -0.0555556   1            0.287879     1.75476e-21 
-0.0555556   -0.0555556   1            0.30303      5.23009e-28 
-0.0555556   -0.0555556   1            0.318182     1.94774e-31 
-0.0555556   -0.0555556   1            0.333333     6.21347e-36 
-0.0555556   -0.0555556   1            0.348485     1.27357e-38 
-0.0555556   -0.0555556   1            0.363636     1.429e-43   
-0.0555556   -0.0555556   1            0.378788     4.19895e-52 
-0.0555556   -0.0555556   1            0.393939     1.35239e-46 
-0.0555556   -0.0555556   1            0.409091     5.11285e-60 
-0.0555556   -0.0555556   1            0.424242     6.05373e-67 
-0.0555556   -0.0555556   1            0.439394     3.47074e-72 
-0.0555556   -0.0555556   1            0.454545     1.36589e-69 
-0.0555556   -0.0555556   1            0.469697     1.4009e-79  
-0.0555556   -0.0555556   1            0.484848     3.54385e-83 
-0.0555556   -0.0555556   1            0.5          4.04583e-84 
-0.0555556   -0.0555556   1            0.515152     8.26145e-98 
-0.0555556   -0.0555556   1            0.530303     5.67541e-104
-0.0555556   -0.0555556   1            0.545455     2.6453e-109 
-0.0555556   -0.0555556   1            0.560606     1.23218e-110
-0.0555556   -0.0555556   1            0.575758     7.85689e-128
-0.0555556   -0.0555556   1            0.590909     6.09792e-138
-0.0555556   -0.0555556   1            0.606061     7.50292e-146
-0.0555556   -0.0555556   1            0.621212     4.42805e-152
-0.0555556   -0.0555556   1            0.636364     5.90498e-164
-0.0555556   -0.0555556   1            0.651515     3.62452e-167
-0.0555556   -0.0555556   1            0.666667     2.25376e-178
-0.0555556   -0.0555556   1            0.681818     3.18054e-191
-0.0555556   -0.0555556   1            0.69697      1.91892e-197
-0.0555556   -0.0555556   1            0.712121     7.78567e-211
-0.0555556   -0.0555556   1            0.727273     7.7225e-217 
-0.0555556   -0.0555556   1            0.742424     9.44705e-234
-0.0555556   -0.0555556   1            0.757576     1.69208e-234
-0.0555556   -0.0555556   1            0.772727     1.72096e-255
-0.0555556   -0.0555556   1            0.787879     1.85393e-192
-0.0555556   -0.0555556   1            0.80303      2.94536e-243
-0.0555556   -0.0555556   1            0.818182     5.77799e-183
-0.0555556   -0.0555556   1            0.833333     9.82069e-134
-0.0555556   -0.0555556   1            0.848485     1.52723e-101
-0.0555556   -0.0555556   1            0.863636     5.38066e-95 
-0.0555556   -0.0555556   1            0.878788     1.17285e-57 
-0.0555556   -0.0555556   1            0.893939     6.75244e-52 
-0.0555556   -0.0555556   1            0.909091     8.54592e-41 
-0.0555556   -0.0555556   1            0.924242     3.69557e-31 
-0.0555556   -0.0555556   1            0.939394     7.4018e-07  
-0.0555556   -0.0555556   1            0.954545     9.89808e-05 
-0.0555556   -0.0555556   1            0.969697     0.00283477  
-0.0555556   -0.0555556   1            0.984848     0.00333917  
-0.0555556   -0.0555556   1            1            0.003975    
-0.0555556   -0.0555556   1            1.01515      0.026704    
-0.0555556   -0.0555556   1            1.0303       0.0877998   
-0.0555556   -0.0555556   1            1.04545      0.168248    
-0.0555556   -0.0555556   1            1.06061      0.375816    
-0.0555556   -0.0555556   1            1.07576      0.460445    
-0.0555556   -0.0555556   1            1.09091      0.526996    
-0.0555556   -0.0555556   1            1.10606      0.477292    
-0.0555556   -0.0555556   1            1.12121      0.3346      
-0.0555556   -0.0555556   1            1.13636      0.219914    
-0.0555556   -0.0555556   1            1.15152      0.0701827   
-0.0555556   -0.0555556   1            1.16667      0.0280083   
-0.0555556   -0.0555556   1            1.18182      0.012724    
-0.0555556   -0.0555556   1            1.19697      0.00225011  
-0.0555556   -0.0555556   1            1.21212      0.000196399 
-0.0555556   -0.0555556   1            1.22727      9.63649e-06 
-0.0555556   -0.0555556   1            1.24242      2.96388e-13 
-0.0555556   -0.0555556   1            1.25758      1.46125e-30 
-0.0555556   -0.0555556   1            1.27273      3.81168e-34 
-0.0555556   -0.0555556   1            1.28788      1.1108e-79  
-0.0555556   -0.0555556   1            1.30303      2.21878e-79 
-0.0555556   -0.0555556   1            1.31818      4.28611e-112
-0.0555556   -0.0555556   1            1.33333      1.80705e-145
-0.0555556   -0.0555556   1            1.34848      7.77949e-168
-0.0555556   -0.0555556   1            1.36364      8.40079e-179
-0.0555556   -0.0555556   1            1.37879      3.4532e-254 
-0.0555556   -0.0555556   1            1.39394      1.51124e-271
-0.0555556   -0.0555556   1            1.40909      1.1831e-297 
-0.0555556   -0.0555556   1            1.42424      0           
-0.0555556   -0.0555556   1            1.43939      0           
-0.0555556   -0.0555556   1            1.45455      0           
-0.0555556   -0.0555556   1            1.4697       0           
-0.0555556   -0.0555556   1            1.48485      0           
-0.0454545   -0.0454545   1            0            0.520185    
-0.0454545   -0.0454545   1            0.0151515    0.474858    
-0.0454545   -0.0454545   1            0.030303     0.351175    
-0.0454545   -0.0454545   1            0.0454545    0.213617    
-0.0454545   -0.0454545   1            0.0606061    0.108992    
-0.0454545   -0.0454545   1            0.0757576    0.0578998   
-0.0454545   -0.0454545   1            0.0909091    0.0162826   
-0.0454545   -0.0454545   1            0.106061     0.00616656  
-0.0454545   -0.0454545   1            0.121212     0.00128743  
-0.0454545   -0.0454545   1            0.136364     0.00013326  
-0.0454545   -0.0454545   1            0.151515     1.49544e-05 
-0.0454545   -0.0454545   1            0.166667     6.59e-06    
-0.0454545   -0.0454545   1            0.181818     2.42024e-08 
-0.0454545   -0.0454545   1            0.19697      1.84804e-10 
-0.0454545   -0.0454545   1            0.212121     5.46938e-13 
-0.0454545   -0.0454545   1            0.227273     2.50795e-14 
-0.0454545   -0.0454545   1            0.242424     4.81257e-17 
-0.0454545   -0.0454545   1            0.257576     1.79528e-16 
-0.0454545   -0.0454545   1            0.272727     3.76083e-19 
-0.0454545   -0.0454545   1            0.287879     3.81293e-23 
-0.0454545   -0.0454545   1            0.30303      4.41511e-25 
-0.0454545   -0.0454545   1            0.318182     4.80467e-30 
-0.0454545   -0.0454545   1            0.333333     1.48056e-35 
-0.0454545   -0.0454545   1            0.348485     1.75211e-36 
-0.0454545   -0.0454545   1            0.363636     1.4065e-43  
-0.0454545   -0.0454545   1            0.378788     8.32985e-45 
-0.0454545   -0.0454545   1            0.393939     5.01212e-55 
-0.0454545   -0.0454545   1            0.409091     1.43238e-55 
-0.0454545   -0.0454545   1            0.424242     1.35559e-61 
-0.0454545   -0.0454545   1            0.439394     2.58989e-72 
-0.0454545   -0.0454545   1            0.454545     2.27987e-74 
-0.0454545   -0.0454545   1            0.469697     5.56024e-76 
-0.0454545   -0.0454545   1            0.484848     4.72895e-83 
-0.0454545   -0.0454545   1            0.5          1.04722e-94 
-0.0454545   -0.0454545   1            0.515152     1.22557e-103
-0.0454545   -0.0454545   1            0.530303     2.16591e-102
-0.0454545   -0.0454545   1            0.545455     2.64696e-119
-0.0454545   -0.0454545   1            0.560606     6.99376e-127
-0.0454545   -0.0454545   1            0.575758     3.23388e-131
-0.0454545   -0.0454545   1            0.590909     2.83619e-134
-0.0454545   -0.0454545   1            0.606061     5.58397e-152
-0.0454545   -0.0454545   1            0.621212     1.25279e-145
-0.0454545   -0.0454545   1            0.636364     9.17181e-161
-0.0454545   -0.0454545   1            0.651515     1.0258e-169 
-0.0454545   -0.0454545   1            0.666667     3.54903e-184
-0.0454545   -0.0454545   1            0.681818     1.01401e-190
-0.0454545   -0.0454545   1            0.69697      7.85551e-203
-0.0454545   -0.0454545   1            0.712121     3.22148e-196
-0.0454545   -0.0454545   1            0.727273     6.30607e-203
-0.0454545   -0.0454545   1            0.742424     1.3017e-227 
-0.0454545   -0.0454545   1            0.757576     2.36074e-247
-0.0454545   -0.0454545   1            0.772727     1.71728e-239
-0.0454545   -0.0454545   1            0.787879     3.1464e-248 
-0.0454545   -0.0454545   1            0.80303      3.64658e-192
-0.0454545   -0.0454545   1            0.818182     2.08918e-208
-0.0454545   -0.0454545   1            0.833333     8.65208e-157
-0.0454545   -0.0454545   1            0.848485     1.18039e-142
-0.0454545   -0.0454545   1            0.863636     2.77995e-127
-0.0454545   -0.0454545   1            0.878788     5.91179e-84 
-0.0454545   -0.0454545   1            0.893939     8.06952e-50 
-0.0454545   -0.0454545   1            0.909091     1.83479e-69 
-0.0454545   -0.0454545   1            0.924242     7.51157e-42 
-0.0454545   -0.0454545   1            0.939394     1.36441e-23 
-0.0454545   -0.0454545   1            0.954545     2.85665e-17 
-0.0454545   -0.0454545   1            0.969697     6.36146e-09 
-0.0454545   -0.0454545   1            0.984848     9.78312e-05 
-0.0454545   -0.0454545   1            1            0.000407659 
-0.0454545   -0.0454545   1            1.01515      0.00330743  
-0.0454545   -0.0454545   1            1.0303       0.0203367   
-0.0454545   -0.0454545   1            1.04545      0.0706684   
-0.0454545   -0.0454545   1            1.06061      0.20405     
-0.0454545   -0.0454545   1            1.07576      0.299921    
-0.0454545   -0.0454545   1            1.09091      0.479488    
-0.0454545   -0.0454545   1            1.10606      0.478445    
-0.0454545   -0.0454545   1            1.12121      0.505139    
-0.0454545   -0.0454545   1            1.13636      0.354299    
-0.0454545   -0.0454545   1            1.15152      0.230297    
-0.0454545   -0.0454545   1            1.16667      0.0995814   
-0.0454545   -0.0454545   1            1.18182      0.0446071   
-0.0454545   -0.0454545   1            1.19697      0.0119954   
-0.0454545   -0.0454545   1            1.21212      0.000354118 
-0.0454545   -0.0454545   1            1.22727      0.00123237  
-0.0454545   -0.0454545   1            1.24242      1.31316e-08 
-0.0454545   -0.0454545   1            1.25758      1.86654e-22 
-0.0454545   -0.0454545   1            1.27273      1.65892e-24 
-0.0454545   -0.0454545   1            1.28788      1.52121e-50 
-0.0454545   -0.0454545   1            1.30303      5.37538e-42 
-0.0454545   -0.0454545   1            1.31818      6.91349e-79 
-0.0454545   -0.0454545   1            1.33333      1.55766e-90 
-0.0454545   -0.0454545   1            1.34848      1.9243e-120 
-0.0454545   -0.0454545   1            1.36364      2.45341e-146
-0.0454545   -0.0454545   1            1.37879      1.16754e-195
-0.0454545   -0.0454545   1            1.39394      1.61024e-226
-0.0454545   -0.0454545   1            1.40909      3.36613e-266
-0.0454545   -0.0454545   1            1.42424      3.42547e-290
-0.0454545   -0.0454545   1            1.43939      4.45938e-277
-0.0454545   -0.0454545   1            1.45455      0           
-0.0454545   -0.0454545   1            1.4697       0           
-0.0454545   -0.0454545   1            1.48485      0           
-0.0353535   -0.0353535   1            0            0.5116      
-0.0353535   -0.0353535   1            0.0151515    0.481123    
-0.0353535   -0.0353535   1            0.030303     0.3602      
-0.0353535   -0.0353535   1            0.0454545    0.23296     
-0.0353535   -0.0353535   1            0.0606061    0.119992    
-0.0353535   -0.0353535   1            0.0757576    0.0476      
-0.0353535   -0.0353535   1            0.0909091    0.0176861   
-0.0353535   -0.0353535   1            0.106061     0.00361331  
-0.0353535   -0.0353535   1            0.121212     0.00139519  
-0.0353535   -0.0353535   1            0.136364     0.000158993 
-0.0353535   -0.0353535   1            0.151515     6.57112e-05 
-0.0353535   -0.0353535   1            0.166667     1.50146e-05 
-0.0353535   -0.0353535   1            0.181818     7.11493e-08 
-0.0353535   -0.0353535   1            0.19697      2.47421e-08 
-0.0353535   -0.0353535   1            0.212121     8.33203e-11 
-0.0353535   -0.0353535   1            0.227273     2.5217e-12  
-0.0353535   -0.0353535   1            0.242424     9.32535e-15 
-0.0353535   -0.0353535   1            0.257576     1.13304e-13 
-0.0353535   -0.0353535   1            0.272727     8.80442e-21 
-0.0353535   -0.0353535   1            0.287879     8.63935e-21 
-0.0353535   -0.0353535   1            0.30303      8.71552e-29 
-0.0353535   -0.0353535   1            0.318182     5.30486e-29 
-0.0353535   -0.0353535   1            0.333333     8.04261e-34 
-0.0353535   -0.0353535   1            0.348485     1.39771e-33 
-0.0353535   -0.0353535   1            0.363636     4.7954e-40  
-0.0353535   -0.0353535   1            0.378788     4.16811e-49 
-0.0353535   -0.0353535   1            0.393939     1.43746e-57 
-0.0353535   -0.0353535   1            0.409091     7.44746e-53 
-0.0353535   -0.0353535   1            0.424242     9.69428e-61 
-0.0353535   -0.0353535   1            0.439394     9.43248e-73 
-0.0353535   -0.0353535   1            0.454545     7.65313e-73 
-0.0353535   -0.0353535   1            0.469697     1.24743e-74 
-0.0353535   -0.0353535   1            0.484848     1.76159e-82 
-0.0353535   -0.0353535   1            0.5          8.69645e-95 
-0.0353535   -0.0353535   1            0.515152     2.5971e-103 
-0.0353535   -0.0353535   1            0.530303     4.25176e-105
-0.0353535   -0.0353535   1            0.545455     1.73885e-114
-0.0353535   -0.0353535   1            0.560606     2.2288e-119 
-0.0353535   -0.0353535   1            0.575758     9.43545e-120
-0.0353535   -0.0353535   1            0.590909     1.69257e-133
-0.0353535   -0.0353535   1            0.606061     4.14655e-145
-0.0353535   -0.0353535   1            0.621212     1.21589e-151
-0.0353535   -0.0353535   1            0.636364     9.27864e-166
-0.0353535   -0.0353535   1            0.651515     2.27626e-168
-0.0353535   -0.0353535   1            0.666667     4.09085e-188
-0.0353535   -0.0353535   1            0.681818     2.60678e-191
-0.0353535   -0.0353535   1            0.69697      1.00507e-194
-0.0353535   -0.0353535   1            0.712121     1.26276e-199
-0.0353535   -0.0353535   1            0.727273     1.66715e-210
-0.0353535   -0.0353535   1            0.742424     1.48196e-211
-0.0353535   -0.0353535   1            0.757576     5.10708e-239
-0.0353535   -0.0353535   1            0.772727     3.76356e-255
-0.0353535   -0.0353535   1            0.787879     2.69471e-263
-0.0353535   -0.0353535   1            0.80303      1.29706e-268
-0.0353535   -0.0353535   1            0.818182     7.24569e-228
-0.0353535   -0.0353535   1            0.833333     1.33781e-204
-0.0353535   -0.0353535   1            0.848485     1.38077e-175
-0.0353535   -0.0353535   1            0.863636     3.56241e-173
-0.0353535   -0.0353535   1            0.878788     5.88087e-118
-0.0353535   -0.0353535   1            0.893939     9.84493e-67 
-0.0353535   -0.0353535   1            0.909091     1.20633e-45 
-0.0353535   -0.0353535   1            0.924242     7.728e-50   
