#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.314        0.314        1            0.99         2.16559e-47 
0.317        0.317        1            0            0.535209    
0.317        0.317        1            0.01         0.516202    
0.317        0.317        1            0.02         0.439576    
0.317        0.317        1            0.03         0.372221    
0.317        0.317        1            0.04         0.266325    
0.317        0.317        1            0.05         0.188872    
0.317        0.317        1            0.06         0.131068    
0.317        0.317        1            0.07         0.06022     
0.317        0.317        1            0.08         0.0471932   
0.317        0.317        1            0.09         0.0174602   
0.317        0.317        1            0.1          0.0113967   
0.317        0.317        1            0.11         0.00227947  
0.317        0.317        1            0.12         0.00117574  
0.317        0.317        1            0.13         0.000381923 
0.317        0.317        1            0.14         0.000130476 
0.317        0.317        1            0.15         5.00697e-05 
0.317        0.317        1            0.16         2.51904e-06 
0.317        0.317        1            0.17         1.39224e-06 
0.317        0.317        1            0.18         1.19456e-09 
0.317        0.317        1            0.19         3.2236e-08  
0.317        0.317        1            0.2          3.78418e-09 
0.317        0.317        1            0.21         1.53439e-09 
0.317        0.317        1            0.22         5.85568e-10 
0.317        0.317        1            0.23         1.3332e-08  
0.317        0.317        1            0.24         1.84608e-07 
0.317        0.317        1            0.25         2.61861e-08 
0.317        0.317        1            0.26         7.43534e-08 
0.317        0.317        1            0.27         5.28769e-07 
0.317        0.317        1            0.28         2.60461e-06 
0.317        0.317        1            0.29         4.45688e-06 
0.317        0.317        1            0.3          5.76506e-06 
0.317        0.317        1            0.31         1.32676e-05 
0.317        0.317        1            0.32         2.11855e-05 
0.317        0.317        1            0.33         2.74685e-05 
0.317        0.317        1            0.34         5.25583e-05 
0.317        0.317        1            0.35         7.66608e-05 
0.317        0.317        1            0.36         0.000119549 
0.317        0.317        1            0.37         0.000146086 
0.317        0.317        1            0.38         0.000178283 
0.317        0.317        1            0.39         0.000242514 
0.317        0.317        1            0.4          0.000287329 
0.317        0.317        1            0.41         0.000327386 
0.317        0.317        1            0.42         0.000371938 
0.317        0.317        1            0.43         0.000376383 
0.317        0.317        1            0.44         0.000405413 
0.317        0.317        1            0.45         0.000421467 
0.317        0.317        1            0.46         0.000412361 
0.317        0.317        1            0.47         0.000383543 
0.317        0.317        1            0.48         0.000372808 
0.317        0.317        1            0.49         0.000348757 
0.317        0.317        1            0.5          0.000286979 
0.317        0.317        1            0.51         0.00027973  
0.317        0.317        1            0.52         0.000227212 
0.317        0.317        1            0.53         0.000191254 
0.317        0.317        1            0.54         0.000153659 
0.317        0.317        1            0.55         0.000137188 
0.317        0.317        1            0.56         0.0001135   
0.317        0.317        1            0.57         8.23672e-05 
0.317        0.317        1            0.58         5.71576e-05 
0.317        0.317        1            0.59         5.13612e-05 
0.317        0.317        1            0.6          3.4327e-05  
0.317        0.317        1            0.61         2.47172e-05 
0.317        0.317        1            0.62         2.21371e-05 
0.317        0.317        1            0.63         1.42873e-05 
0.317        0.317        1            0.64         9.40708e-06 
0.317        0.317        1            0.65         7.08162e-06 
0.317        0.317        1            0.66         5.11035e-06 
0.317        0.317        1            0.67         3.79639e-06 
0.317        0.317        1            0.68         1.66097e-06 
0.317        0.317        1            0.69         9.84568e-07 
0.317        0.317        1            0.7          1.13818e-06 
0.317        0.317        1            0.71         9.33634e-08 
0.317        0.317        1            0.72         9.48799e-08 
0.317        0.317        1            0.73         5.68723e-08 
0.317        0.317        1            0.74         1.26305e-09 
0.317        0.317        1            0.75         2.9414e-07  
0.317        0.317        1            0.76         4.37877e-11 
0.317        0.317        1            0.77         1.42152e-09 
0.317        0.317        1            0.78         2.79834e-13 
0.317        0.317        1            0.79         7.20826e-08 
0.317        0.317        1            0.8          4.6743e-15  
0.317        0.317        1            0.81         1.31793e-12 
0.317        0.317        1            0.82         6.3366e-10  
0.317        0.317        1            0.83         2.77682e-19 
0.317        0.317        1            0.84         7.9047e-20  
0.317        0.317        1            0.85         6.65333e-23 
0.317        0.317        1            0.86         3.07001e-19 
0.317        0.317        1            0.87         3.51683e-23 
0.317        0.317        1            0.88         3.51491e-17 
0.317        0.317        1            0.89         3.62507e-23 
0.317        0.317        1            0.9          8.23208e-28 
0.317        0.317        1            0.91         1.87916e-29 
0.317        0.317        1            0.92         1.11544e-27 
0.317        0.317        1            0.93         1.90082e-22 
0.317        0.317        1            0.94         2.37493e-27 
0.317        0.317        1            0.95         2.89288e-39 
0.317        0.317        1            0.96         2.33684e-41 
0.317        0.317        1            0.97         4.94508e-37 
0.317        0.317        1            0.98         2.96066e-39 
0.317        0.317        1            0.99         1.2561e-42  
0.32         0.32         1            0            0.533193    
0.32         0.32         1            0.01         0.518982    
0.32         0.32         1            0.02         0.447185    
0.32         0.32         1            0.03         0.374362    
0.32         0.32         1            0.04         0.268064    
0.32         0.32         1            0.05         0.195868    
0.32         0.32         1            0.06         0.124384    
0.32         0.32         1            0.07         0.0749362   
0.32         0.32         1            0.08         0.0376093   
0.32         0.32         1            0.09         0.0168891   
0.32         0.32         1            0.1          0.00779837  
0.32         0.32         1            0.11         0.00403498  
0.32         0.32         1            0.12         0.00150575  
0.32         0.32         1            0.13         0.00110716  
0.32         0.32         1            0.14         0.000155375 
0.32         0.32         1            0.15         8.55555e-05 
0.32         0.32         1            0.16         2.67536e-05 
0.32         0.32         1            0.17         8.68971e-06 
0.32         0.32         1            0.18         3.60435e-08 
0.32         0.32         1            0.19         1.52088e-08 
0.32         0.32         1            0.2          5.70359e-09 
0.32         0.32         1            0.21         3.50046e-09 
0.32         0.32         1            0.22         1.09593e-09 
0.32         0.32         1            0.23         3.11233e-08 
0.32         0.32         1            0.24         4.40679e-08 
0.32         0.32         1            0.25         6.11447e-08 
0.32         0.32         1            0.26         5.51576e-07 
0.32         0.32         1            0.27         9.67657e-07 
0.32         0.32         1            0.28         1.2364e-06  
0.32         0.32         1            0.29         3.75859e-06 
0.32         0.32         1            0.3          6.69083e-06 
0.32         0.32         1            0.31         1.01108e-05 
0.32         0.32         1            0.32         2.51614e-05 
0.32         0.32         1            0.33         3.35864e-05 
0.32         0.32         1            0.34         5.68916e-05 
0.32         0.32         1            0.35         8.4429e-05  
0.32         0.32         1            0.36         0.0001194   
0.32         0.32         1            0.37         0.000163015 
0.32         0.32         1            0.38         0.000194973 
0.32         0.32         1            0.39         0.000241333 
0.32         0.32         1            0.4          0.000276519 
0.32         0.32         1            0.41         0.000319708 
0.32         0.32         1            0.42         0.000354162 
0.32         0.32         1            0.43         0.000360442 
0.32         0.32         1            0.44         0.000397088 
0.32         0.32         1            0.45         0.000392845 
0.32         0.32         1            0.46         0.000399871 
0.32         0.32         1            0.47         0.000364958 
0.32         0.32         1            0.48         0.000345774 
0.32         0.32         1            0.49         0.000338933 
0.32         0.32         1            0.5          0.000283106 
0.32         0.32         1            0.51         0.000257466 
0.32         0.32         1            0.52         0.000248974 
0.32         0.32         1            0.53         0.000196295 
0.32         0.32         1            0.54         0.000134519 
0.32         0.32         1            0.55         0.000141517 
0.32         0.32         1            0.56         0.000109332 
0.32         0.32         1            0.57         8.09204e-05 
0.32         0.32         1            0.58         6.40566e-05 
0.32         0.32         1            0.59         3.68036e-05 
0.32         0.32         1            0.6          3.64171e-05 
0.32         0.32         1            0.61         1.7933e-05  
0.32         0.32         1            0.62         2.42406e-05 
0.32         0.32         1            0.63         1.53075e-05 
0.32         0.32         1            0.64         9.031e-06   
0.32         0.32         1            0.65         7.2799e-06  
0.32         0.32         1            0.66         2.31974e-06 
0.32         0.32         1            0.67         2.88562e-06 
0.32         0.32         1            0.68         9.10835e-07 
0.32         0.32         1            0.69         1.66824e-06 
0.32         0.32         1            0.7          4.15629e-07 
0.32         0.32         1            0.71         2.16135e-07 
0.32         0.32         1            0.72         8.89612e-07 
0.32         0.32         1            0.73         5.69048e-09 
0.32         0.32         1            0.74         2.62972e-08 
0.32         0.32         1            0.75         3.2329e-11  
0.32         0.32         1            0.76         4.44043e-07 
0.32         0.32         1            0.77         5.21823e-11 
0.32         0.32         1            0.78         3.45356e-11 
0.32         0.32         1            0.79         4.43131e-10 
0.32         0.32         1            0.8          7.57428e-10 
0.32         0.32         1            0.81         1.83694e-15 
0.32         0.32         1            0.82         3.47658e-12 
0.32         0.32         1            0.83         2.80558e-18 
0.32         0.32         1            0.84         1.00848e-17 
0.32         0.32         1            0.85         5.30436e-17 
0.32         0.32         1            0.86         5.37207e-17 
0.32         0.32         1            0.87         1.2247e-21  
0.32         0.32         1            0.88         4.9982e-26  
0.32         0.32         1            0.89         2.36219e-20 
0.32         0.32         1            0.9          1.67556e-26 
0.32         0.32         1            0.91         1.18312e-17 
0.32         0.32         1            0.92         1.53573e-31 
0.32         0.32         1            0.93         1.05713e-27 
0.32         0.32         1            0.94         8.6862e-30  
0.32         0.32         1            0.95         6.13752e-26 
0.32         0.32         1            0.96         2.94042e-42 
0.32         0.32         1            0.97         1.0517e-43  
0.32         0.32         1            0.98         5.5611e-29  
0.32         0.32         1            0.99         7.49168e-49 
0.323        0.323        1            0            0.536978    
0.323        0.323        1            0.01         0.498485    
0.323        0.323        1            0.02         0.448533    
0.323        0.323        1            0.03         0.366032    
0.323        0.323        1            0.04         0.272478    
0.323        0.323        1            0.05         0.193718    
0.323        0.323        1            0.06         0.134337    
0.323        0.323        1            0.07         0.0699735   
0.323        0.323        1            0.08         0.0431404   
0.323        0.323        1            0.09         0.0233856   
0.323        0.323        1            0.1          0.00969449  
0.323        0.323        1            0.11         0.00236864  
0.323        0.323        1            0.12         0.0015526   
0.323        0.323        1            0.13         0.00119587  
0.323        0.323        1            0.14         3.92965e-05 
0.323        0.323        1            0.15         1.94362e-05 
0.323        0.323        1            0.16         4.5028e-05  
0.323        0.323        1            0.17         1.18892e-06 
0.323        0.323        1            0.18         4.95822e-09 
0.323        0.323        1            0.19         2.1463e-08  
0.323        0.323        1            0.2          2.36308e-09 
0.323        0.323        1            0.21         2.04716e-08 
0.323        0.323        1            0.22         1.49259e-09 
0.323        0.323        1            0.23         1.44748e-08 
0.323        0.323        1            0.24         2.34423e-08 
0.323        0.323        1            0.25         2.3806e-07  
0.323        0.323        1            0.26         5.25886e-07 
0.323        0.323        1            0.27         1.43837e-06 
0.323        0.323        1            0.28         2.22675e-06 
0.323        0.323        1            0.29         4.60881e-06 
0.323        0.323        1            0.3          7.67239e-06 
0.323        0.323        1            0.31         1.64036e-05 
0.323        0.323        1            0.32         2.13543e-05 
0.323        0.323        1            0.33         4.773e-05   
0.323        0.323        1            0.34         5.61617e-05 
0.323        0.323        1            0.35         9.30527e-05 
0.323        0.323        1            0.36         0.000137539 
0.323        0.323        1            0.37         0.000148115 
0.323        0.323        1            0.38         0.000190891 
0.323        0.323        1            0.39         0.000243302 
0.323        0.323        1            0.4          0.000295276 
0.323        0.323        1            0.41         0.000317212 
0.323        0.323        1            0.42         0.00035999  
0.323        0.323        1            0.43         0.000377988 
0.323        0.323        1            0.44         0.000380199 
0.323        0.323        1            0.45         0.000402699 
0.323        0.323        1            0.46         0.000372464 
0.323        0.323        1            0.47         0.000371202 
0.323        0.323        1            0.48         0.000350504 
0.323        0.323        1            0.49         0.000325616 
0.323        0.323        1            0.5          0.000297021 
0.323        0.323        1            0.51         0.000242892 
0.323        0.323        1            0.52         0.000240042 
0.323        0.323        1            0.53         0.000189742 
0.323        0.323        1            0.54         0.000167001 
0.323        0.323        1            0.55         0.000127866 
0.323        0.323        1            0.56         0.000112771 
0.323        0.323        1            0.57         7.74154e-05 
0.323        0.323        1            0.58         6.48083e-05 
0.323        0.323        1            0.59         5.42662e-05 
0.323        0.323        1            0.6          3.50387e-05 
0.323        0.323        1            0.61         2.78619e-05 
0.323        0.323        1            0.62         2.01636e-05 
0.323        0.323        1            0.63         1.23054e-05 
0.323        0.323        1            0.64         8.68224e-06 
0.323        0.323        1            0.65         5.25234e-06 
0.323        0.323        1            0.66         3.90696e-06 
0.323        0.323        1            0.67         2.80283e-06 
0.323        0.323        1            0.68         1.35969e-06 
0.323        0.323        1            0.69         5.35175e-07 
0.323        0.323        1            0.7          8.14535e-07 
0.323        0.323        1            0.71         3.38322e-07 
0.323        0.323        1            0.72         2.08302e-07 
0.323        0.323        1            0.73         6.53645e-08 
0.323        0.323        1            0.74         1.37149e-09 
0.323        0.323        1            0.75         4.74671e-08 
0.323        0.323        1            0.76         1.9578e-11  
0.323        0.323        1            0.77         6.56584e-08 
0.323        0.323        1            0.78         5.02823e-12 
0.323        0.323        1            0.79         1.10116e-11 
0.323        0.323        1            0.8          2.13401e-15 
0.323        0.323        1            0.81         6.12918e-12 
0.323        0.323        1            0.82         6.50211e-15 
0.323        0.323        1            0.83         1.9127e-18  
0.323        0.323        1            0.84         1.12154e-21 
0.323        0.323        1            0.85         5.01171e-25 
0.323        0.323        1            0.86         1.99888e-18 
0.323        0.323        1            0.87         5.93152e-20 
0.323        0.323        1            0.88         6.7641e-20  
0.323        0.323        1            0.89         8.63062e-24 
0.323        0.323        1            0.9          5.68118e-29 
0.323        0.323        1            0.91         1.55648e-29 
0.323        0.323        1            0.92         1.40068e-24 
0.323        0.323        1            0.93         5.63574e-28 
0.323        0.323        1            0.94         8.84087e-38 
0.323        0.323        1            0.95         1.9771e-33  
0.323        0.323        1            0.96         7.27507e-43 
0.323        0.323        1            0.97         8.32089e-34 
0.323        0.323        1            0.98         1.68804e-41 
0.323        0.323        1            0.99         7.68021e-41 
0.326        0.326        1            0            0.537253    
0.326        0.326        1            0.01         0.504633    
0.326        0.326        1            0.02         0.448314    
0.326        0.326        1            0.03         0.351215    
0.326        0.326        1            0.04         0.292433    
0.326        0.326        1            0.05         0.201374    
0.326        0.326        1            0.06         0.12206     
0.326        0.326        1            0.07         0.070194    
0.326        0.326        1            0.08         0.0402508   
0.326        0.326        1            0.09         0.0157561   
0.326        0.326        1            0.1          0.0102646   
0.326        0.326        1            0.11         0.00444969  
0.326        0.326        1            0.12         0.00141478  
0.326        0.326        1            0.13         0.000486861 
0.326        0.326        1            0.14         6.01283e-05 
0.326        0.326        1            0.15         3.5338e-05  
0.326        0.326        1            0.16         1.14168e-06 
0.326        0.326        1            0.17         1.43792e-07 
0.326        0.326        1            0.18         2.99212e-08 
0.326        0.326        1            0.19         4.74804e-08 
0.326        0.326        1            0.2          7.22336e-10 
0.326        0.326        1            0.21         3.90589e-09 
0.326        0.326        1            0.22         1.1521e-08  
0.326        0.326        1            0.23         1.08921e-08 
0.326        0.326        1            0.24         2.05585e-07 
0.326        0.326        1            0.25         3.74255e-07 
0.326        0.326        1            0.26         5.5076e-07  
0.326        0.326        1            0.27         4.59694e-07 
0.326        0.326        1            0.28         2.6192e-06  
0.326        0.326        1            0.29         4.9545e-06  
0.326        0.326        1            0.3          1.3666e-05  
0.326        0.326        1            0.31         1.6826e-05  
0.326        0.326        1            0.32         2.65075e-05 
0.326        0.326        1            0.33         4.0466e-05  
0.326        0.326        1            0.34         6.02614e-05 
0.326        0.326        1            0.35         0.000102944 
0.326        0.326        1            0.36         0.000128762 
0.326        0.326        1            0.37         0.000159304 
0.326        0.326        1            0.38         0.000203048 
0.326        0.326        1            0.39         0.000257359 
0.326        0.326        1            0.4          0.000269473 
0.326        0.326        1            0.41         0.000327585 
0.326        0.326        1            0.42         0.000370476 
0.326        0.326        1            0.43         0.000358405 
0.326        0.326        1            0.44         0.000388259 
0.326        0.326        1            0.45         0.000392743 
0.326        0.326        1            0.46         0.000380695 
0.326        0.326        1            0.47         0.000373741 
0.326        0.326        1            0.48         0.000356964 
0.326        0.326        1            0.49         0.000330581 
0.326        0.326        1            0.5          0.000305734 
0.326        0.326        1            0.51         0.00027723  
0.326        0.326        1            0.52         0.000213505 
0.326        0.326        1            0.53         0.000201385 
0.326        0.326        1            0.54         0.000153574 
0.326        0.326        1            0.55         0.000103729 
0.326        0.326        1            0.56         0.000111938 
0.326        0.326        1            0.57         8.98114e-05 
0.326        0.326        1            0.58         6.75036e-05 
0.326        0.326        1            0.59         4.6287e-05  
0.326        0.326        1            0.6          3.47224e-05 
0.326        0.326        1            0.61         2.15473e-05 
0.326        0.326        1            0.62         2.12748e-05 
0.326        0.326        1            0.63         9.21714e-06 
0.326        0.326        1            0.64         1.04616e-05 
0.326        0.326        1            0.65         6.6526e-06  
0.326        0.326        1            0.66         7.13111e-06 
0.326        0.326        1            0.67         2.74557e-06 
0.326        0.326        1            0.68         2.23834e-06 
0.326        0.326        1            0.69         1.14688e-06 
0.326        0.326        1            0.7          1.29516e-06 
0.326        0.326        1            0.71         9.49913e-08 
0.326        0.326        1            0.72         7.37843e-07 
0.326        0.326        1            0.73         1.35842e-07 
0.326        0.326        1            0.74         2.91763e-08 
0.326        0.326        1            0.75         6.41083e-10 
0.326        0.326        1            0.76         1.06958e-10 
0.326        0.326        1            0.77         3.30321e-10 
0.326        0.326        1            0.78         1.61052e-10 
0.326        0.326        1            0.79         8.96766e-09 
0.326        0.326        1            0.8          2.71825e-12 
0.326        0.326        1            0.81         1.9184e-10  
0.326        0.326        1            0.82         1.11855e-17 
0.326        0.326        1            0.83         1.62347e-11 
0.326        0.326        1            0.84         1.84101e-15 
0.326        0.326        1            0.85         5.39577e-17 
0.326        0.326        1            0.86         1.14539e-19 
0.326        0.326        1            0.87         5.44836e-19 
0.326        0.326        1            0.88         2.79324e-17 
0.326        0.326        1            0.89         2.31927e-25 
0.326        0.326        1            0.9          9.17415e-30 
0.326        0.326        1            0.91         2.95223e-22 
0.326        0.326        1            0.92         3.29187e-20 
0.326        0.326        1            0.93         2.29026e-19 
0.326        0.326        1            0.94         1.33309e-28 
0.326        0.326        1            0.95         1.09847e-34 
0.326        0.326        1            0.96         4.04689e-35 
0.326        0.326        1            0.97         8.92639e-38 
0.326        0.326        1            0.98         2.41688e-47 
0.326        0.326        1            0.99         2.35574e-34 
0.329        0.329        1            0            0.52501     
0.329        0.329        1            0.01         0.495645    
0.329        0.329        1            0.02         0.457558    
0.329        0.329        1            0.03         0.368265    
0.329        0.329        1            0.04         0.279776    
0.329        0.329        1            0.05         0.189745    
0.329        0.329        1            0.06         0.123812    
0.329        0.329        1            0.07         0.0768668   
0.329        0.329        1            0.08         0.0327748   
0.329        0.329        1            0.09         0.0196721   
0.329        0.329        1            0.1          0.00944331  
0.329        0.329        1            0.11         0.00210612  
0.329        0.329        1            0.12         0.00166451  
0.329        0.329        1            0.13         0.00120335  
0.329        0.329        1            0.14         7.53074e-05 
0.329        0.329        1            0.15         5.18785e-06 
0.329        0.329        1            0.16         3.5437e-06  
0.329        0.329        1            0.17         1.75856e-06 
0.329        0.329        1            0.18         3.4006e-08  
0.329        0.329        1            0.19         3.92904e-09 
0.329        0.329        1            0.2          1.39945e-09 
0.329        0.329        1            0.21         9.85832e-09 
0.329        0.329        1            0.22         2.43588e-09 
0.329        0.329        1            0.23         1.92767e-07 
0.329        0.329        1            0.24         1.9204e-08  
0.329        0.329        1            0.25         3.78438e-07 
0.329        0.329        1            0.26         1.11906e-06 
0.329        0.329        1            0.27         2.69627e-06 
0.329        0.329        1            0.28         4.85448e-06 
0.329        0.329        1            0.29         7.16696e-06 
0.329        0.329        1            0.3          1.22265e-05 
0.329        0.329        1            0.31         1.76128e-05 
0.329        0.329        1            0.32         3.43683e-05 
0.329        0.329        1            0.33         4.39461e-05 
0.329        0.329        1            0.34         7.22755e-05 
0.329        0.329        1            0.35         9.47196e-05 
0.329        0.329        1            0.36         0.000135893 
0.329        0.329        1            0.37         0.000166944 
0.329        0.329        1            0.38         0.000206509 
0.329        0.329        1            0.39         0.00023826  
0.329        0.329        1            0.4          0.000285577 
0.329        0.329        1            0.41         0.000323405 
0.329        0.329        1            0.42         0.000361638 
0.329        0.329        1            0.43         0.000391939 
0.329        0.329        1            0.44         0.000376427 
0.329        0.329        1            0.45         0.000398592 
0.329        0.329        1            0.46         0.000385786 
0.329        0.329        1            0.47         0.000363627 
0.329        0.329        1            0.48         0.000343942 
0.329        0.329        1            0.49         0.000338605 
0.329        0.329        1            0.5          0.000303027 
0.329        0.329        1            0.51         0.000264307 
0.329        0.329        1            0.52         0.000235175 
0.329        0.329        1            0.53         0.000189511 
0.329        0.329        1            0.54         0.000150282 
0.329        0.329        1            0.55         0.000139938 
0.329        0.329        1            0.56         0.000112446 
0.329        0.329        1            0.57         7.70898e-05 
0.329        0.329        1            0.58         6.8991e-05  
0.329        0.329        1            0.59         4.94159e-05 
0.329        0.329        1            0.6          4.42374e-05 
0.329        0.329        1            0.61         2.40756e-05 
0.329        0.329        1            0.62         1.43008e-05 
0.329        0.329        1            0.63         1.40637e-05 
0.329        0.329        1            0.64         9.11649e-06 
0.329        0.329        1            0.65         8.60466e-06 
0.329        0.329        1            0.66         6.27152e-06 
0.329        0.329        1            0.67         4.09626e-06 
0.329        0.329        1            0.68         6.58843e-07 
0.329        0.329        1            0.69         6.47166e-07 
0.329        0.329        1            0.7          1.10232e-06 
0.329        0.329        1            0.71         4.90525e-07 
0.329        0.329        1            0.72         3.39997e-09 
0.329        0.329        1            0.73         1.18151e-06 
0.329        0.329        1            0.74         8.31148e-10 
0.329        0.329        1            0.75         1.95563e-07 
0.329        0.329        1            0.76         5.80468e-13 
0.329        0.329        1            0.77         1.68131e-09 
0.329        0.329        1            0.78         5.56922e-10 
0.329        0.329        1            0.79         1.98776e-14 
0.329        0.329        1            0.8          4.79437e-15 
0.329        0.329        1            0.81         1.81244e-10 
0.329        0.329        1            0.82         9.22576e-18 
0.329        0.329        1            0.83         1.82226e-20 
0.329        0.329        1            0.84         1.66518e-13 
0.329        0.329        1            0.85         1.2339e-12  
0.329        0.329        1            0.86         1.08095e-19 
0.329        0.329        1            0.87         1.46193e-16 
0.329        0.329        1            0.88         6.63982e-22 
0.329        0.329        1            0.89         5.98607e-26 
0.329        0.329        1            0.9          1.52291e-23 
0.329        0.329        1            0.91         1.43298e-30 
0.329        0.329        1            0.92         1.1518e-18  
0.329        0.329        1            0.93         1.37974e-31 
0.329        0.329        1            0.94         2.93819e-26 
0.329        0.329        1            0.95         4.34069e-26 
0.329        0.329        1            0.96         1.51216e-35 
0.329        0.329        1            0.97         2.66409e-36 
0.329        0.329        1            0.98         8.8569e-32  
0.329        0.329        1            0.99         5.87969e-43 
0.332        0.332        1            0            0.531466    
0.332        0.332        1            0.01         0.507637    
0.332        0.332        1            0.02         0.457554    
0.332        0.332        1            0.03         0.352324    
0.332        0.332        1            0.04         0.27309     
0.332        0.332        1            0.05         0.20164     
0.332        0.332        1            0.06         0.11282     
0.332        0.332        1            0.07         0.0871152   
0.332        0.332        1            0.08         0.0382867   
0.332        0.332        1            0.09         0.0233719   
0.332        0.332        1            0.1          0.0118533   
0.332        0.332        1            0.11         0.00299553  
0.332        0.332        1            0.12         0.00128561  
0.332        0.332        1            0.13         0.000964483 
0.332        0.332        1            0.14         0.000125599 
0.332        0.332        1            0.15         0.000249506 
0.332        0.332        1            0.16         5.43099e-06 
0.332        0.332        1            0.17         9.20796e-06 
0.332        0.332        1            0.18         1.84733e-05 
0.332        0.332        1            0.19         8.00363e-08 
0.332        0.332        1            0.2          7.48947e-10 
0.332        0.332        1            0.21         2.87437e-10 
0.332        0.332        1            0.22         6.13385e-08 
0.332        0.332        1            0.23         3.52933e-08 
0.332        0.332        1            0.24         9.38463e-08 
0.332        0.332        1            0.25         3.84528e-07 
0.332        0.332        1            0.26         8.65622e-07 
0.332        0.332        1            0.27         1.47707e-06 
0.332        0.332        1            0.28         2.92305e-06 
0.332        0.332        1            0.29         8.80294e-06 
0.332        0.332        1            0.3          1.06005e-05 
0.332        0.332        1            0.31         2.37117e-05 
0.332        0.332        1            0.32         3.95982e-05 
0.332        0.332        1            0.33         5.51761e-05 
0.332        0.332        1            0.34         8.20585e-05 
0.332        0.332        1            0.35         8.81664e-05 
0.332        0.332        1            0.36         0.000137478 
0.332        0.332        1            0.37         0.000163547 
0.332        0.332        1            0.38         0.000211961 
0.332        0.332        1            0.39         0.000254529 
0.332        0.332        1            0.4          0.000280504 
0.332        0.332        1            0.41         0.000321449 
0.332        0.332        1            0.42         0.000349394 
0.332        0.332        1            0.43         0.000368449 
0.332        0.332        1            0.44         0.000385959 
0.332        0.332        1            0.45         0.000392446 
0.332        0.332        1            0.46         0.000377312 
0.332        0.332        1            0.47         0.00037257  
0.332        0.332        1            0.48         0.000330316 
0.332        0.332        1            0.49         0.000336654 
0.332        0.332        1            0.5          0.000287245 
0.332        0.332        1            0.51         0.000261066 
0.332        0.332        1            0.52         0.000228104 
0.332        0.332        1            0.53         0.000190179 
0.332        0.332        1            0.54         0.000160474 
0.332        0.332        1            0.55         0.000126762 
0.332        0.332        1            0.56         0.000107084 
0.332        0.332        1            0.57         9.62796e-05 
0.332        0.332        1            0.58         7.08788e-05 
0.332        0.332        1            0.59         4.5233e-05  
0.332        0.332        1            0.6          3.84311e-05 
0.332        0.332        1            0.61         2.90666e-05 
0.332        0.332        1            0.62         2.21465e-05 
0.332        0.332        1            0.63         1.7517e-05  
0.332        0.332        1            0.64         1.06495e-05 
0.332        0.332        1            0.65         7.64258e-06 
0.332        0.332        1            0.66         3.94011e-06 
0.332        0.332        1            0.67         2.70826e-06 
0.332        0.332        1            0.68         7.76619e-07 
0.332        0.332        1            0.69         1.45815e-06 
0.332        0.332        1            0.7          3.51639e-07 
0.332        0.332        1            0.71         1.95032e-07 
0.332        0.332        1            0.72         3.38793e-08 
0.332        0.332        1            0.73         7.55797e-08 
0.332        0.332        1            0.74         1.58853e-10 
0.332        0.332        1            0.75         1.30342e-08 
0.332        0.332        1            0.76         3.31628e-11 
0.332        0.332        1            0.77         1.0863e-08  
0.332        0.332        1            0.78         2.4616e-12  
0.332        0.332        1            0.79         7.10862e-13 
0.332        0.332        1            0.8          3.80946e-14 
0.332        0.332        1            0.81         1.38623e-14 
0.332        0.332        1            0.82         1.5918e-15  
0.332        0.332        1            0.83         9.55374e-11 
0.332        0.332        1            0.84         1.07831e-17 
0.332        0.332        1            0.85         1.50945e-21 
0.332        0.332        1            0.86         1.30198e-19 
0.332        0.332        1            0.87         1.86797e-23 
0.332        0.332        1            0.88         2.57732e-22 
0.332        0.332        1            0.89         6.7741e-26  
0.332        0.332        1            0.9          1.01567e-29 
0.332        0.332        1            0.91         1.51358e-29 
0.332        0.332        1            0.92         3.45442e-26 
0.332        0.332        1            0.93         1.14669e-33 
0.332        0.332        1            0.94         7.83861e-38 
0.332        0.332        1            0.95         2.65688e-38 
0.332        0.332        1            0.96         3.04334e-34 
0.332        0.332        1            0.97         1.85402e-37 
0.332        0.332        1            0.98         1.54112e-39 
0.332        0.332        1            0.99         1.26402e-37 
0.335        0.335        1            0            0.534181    
0.335        0.335        1            0.01         0.500171    
0.335        0.335        1            0.02         0.447941    
0.335        0.335        1            0.03         0.373532    
0.335        0.335        1            0.04         0.276122    
0.335        0.335        1            0.05         0.206656    
0.335        0.335        1            0.06         0.109622    
0.335        0.335        1            0.07         0.0735218   
0.335        0.335        1            0.08         0.02839     
0.335        0.335        1            0.09         0.0213928   
0.335        0.335        1            0.1          0.0109665   
0.335        0.335        1            0.11         0.00438806  
0.335        0.335        1            0.12         0.00129278  
0.335        0.335        1            0.13         0.000198442 
0.335        0.335        1            0.14         0.00011851  
0.335        0.335        1            0.15         0.000101326 
0.335        0.335        1            0.16         1.46148e-05 
0.335        0.335        1            0.17         3.05904e-06 
0.335        0.335        1            0.18         1.4886e-07  
0.335        0.335        1            0.19         2.51839e-08 
0.335        0.335        1            0.2          9.32486e-10 
0.335        0.335        1            0.21         2.15465e-09 
0.335        0.335        1            0.22         3.69906e-08 
0.335        0.335        1            0.23         1.65636e-07 
0.335        0.335        1            0.24         2.96874e-07 
0.335        0.335        1            0.25         8.52781e-07 
0.335        0.335        1            0.26         7.81909e-07 
